0.000000000000000000e+00,2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.999984446986411424e-01,-1.002887009549091589e-20,3.845856975063472249e-20,3.210515678578249846e-04,-1.063331822827455654e-04,3.995214284869496590e-01,2.765514291704797216e-20,-3.274318650270474044e-05,-3.274318650270532319e-05,-3.274318650270488274e-05,-3.274318650270515379e-05,0.000000000000000000e+00
0.000000000000000000e+00,2.474984446986411291e-01,-8.891813067096743548e-18,6.070020567954847013e-11,1.000321051567857777e+00,-1.000106333182282814e+00,1.399521428486949715e+00,-2.117483059323086974e-12,9.999672568134972961e-01,9.999672568134972961e-01,9.999672568134972961e-01,9.999672568134972961e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.526979597219196627e-01,-3.281153227265888978e-13,6.113672071364428486e-11,2.000321051567857999e+00,-2.000106333182282814e+00,1.126498708316982178e+00,-2.117620757342315677e-12,1.109430730998226977e+00,1.109430730977336799e+00,1.109430730991151970e+00,1.109430730984412250e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.445586535643194115e-01,-6.285028153842943873e-13,6.136180180118716730e-11,2.895462053702837935e+00,-1.744278474990771599e+00,1.264987083169821780e-01,-2.117493850316348418e-12,9.380769171621601288e-01,9.380769171249723204e-01,9.380769171514351523e-01,9.380769171356970748e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.339734660532945543e-01,-8.843537114091617120e-13,6.150339963503264224e-11,2.418244777564038994e+00,-7.442784749907715991e-01,-8.735012916830178220e-01,-2.117522148667024370e-12,7.152308643050142578e-01,7.152308642547554607e-01,7.152308642919916748e-01,7.152308642677792649e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.981455240126236417e-01,-1.146237559349842154e-12,6.130724488352756607e-11,1.418244777564038994e+00,2.557215250092284009e-01,-1.873501291683017822e+00,-2.117817040308160508e-12,-3.904159970518727985e-02,-3.904159976329368842e-02,-3.904159971502940696e-02,-3.904159975344811961e-02,0.000000000000000000e+00
0.000000000000000000e+00,1.506455240126236550e-01,-1.146228677565645160e-12,6.068879182346386318e-11,2.116931351006833051e+00,-7.442784749907715991e-01,-1.269566903187846041e+00,-2.117017150457640674e-12,-1.039041599705187391e+00,-1.039041599763293799e+00,-1.039041599715029296e+00,-1.039041599753448120e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.250758690281014718e-01,-1.339123266756118415e-12,6.055964712791146685e-11,1.326430820578835101e+00,2.557215250092284009e-01,-2.269566903187846041e+00,-2.116501897993439977e-12,-1.577350125692110083e+00,-1.577350125756252108e+00,-1.577350125699865657e+00,-1.577350125748492538e+00,0.000000000000000000e+00
0.000000000000000000e+00,7.757586902810147123e-02,-1.339114384971921422e-12,6.010372903738166698e-11,1.762395168406008406e+00,-7.442784749907715991e-01,-1.707212265098396742e+00,-2.116353907237081327e-12,-2.577350125692110083e+00,-2.577350125756252108e+00,-2.577350125699865657e+00,-2.577350125748492538e+00,0.000000000000000000e+00
