0.000000000000000000e+00,2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.399999999999999911e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.864313518825201067e-04,2.000035838192059934e-01,2.564256192072406700e-04,-2.864313518825212452e-04,-1.031313589791055252e-03,-3.641635903738113641e-05,-1.399169892964509998e+00,-1.551897642705670251e-18,-7.643802764630348509e-03,7.796246695149127229e-03,-3.000599797271639828e-03,3.153043727790345689e-03,0.000000000000000000e+00
2.864313518825201067e-04,1.525035857677253248e-01,2.428201301788618946e-04,-1.241178023602654236e-03,-7.621069508613580457e-01,-1.000036416359037394e+00,-3.991698929645099980e-01,-5.682724176638064947e-16,-1.007643802764630392e+00,-9.922037533048508884e-01,-1.003000599797271741e+00,-9.968469562722096500e-01,0.000000000000000000e+00
1.706890240558093814e-03,1.507404465101581104e-01,1.512624399187933967e-03,-2.634496817288214596e-03,-6.350553341396393270e-01,-1.145330215467702084e+00,-3.673596319584210845e-01,7.124483188646181674e-06,-1.083018763500216197e+00,-9.910129174565652788e-01,-1.055349174337484985e+00,-1.018682506619296380e+00,0.000000000000000000e+00
3.670865878709508520e-03,1.494688847289342704e-01,3.267355286670014548e-03,-4.572627311911995479e-03,-5.200248603105481759e-01,-1.263002491080138512e+00,-3.519698490063551399e-01,1.307444752343411989e-05,-1.162621156219709739e+00,-9.647511199536228377e-01,-1.103114488291155215e+00,-1.024257787882176585e+00,0.000000000000000000e+00
6.166546969611894427e-03,1.484968860380489752e-01,5.496753178738012294e-03,-7.043646364775681644e-03,-4.143989903854886636e-01,-1.359544090228914204e+00,-3.491073119109735501e-01,1.797110896101109315e-05,-1.250116127859122850e+00,-9.177202103220032381e-01,-1.150153155930676796e+00,-1.017683182250447960e+00,0.000000000000000000e+00
9.182088890982162757e-03,1.477238686509282084e-01,8.190456053186761023e-03,-1.003561106789324468e-02,-3.166862831047689286e-01,-1.439137692566332616e+00,-3.560620884185414226e-01,2.192227250028298347e-05,-1.347229039791670635e+00,-8.522840469975556665e-01,-1.198382546190485565e+00,-1.001130540598739405e+00,0.000000000000000000e+00
1.270564024308864365e-02,1.470904063489049951e-01,1.133806170524657639e-02,-1.353658338436983417e-02,-2.260194055178265105e-01,-1.504722470645651677e+00,-3.707438696011065016e-01,2.502418303652871958e-05,-1.454805815531337476e+00,-7.699274142299113999e-01,-1.248840700011794258e+00,-9.758925297494523976e-01,0.000000000000000000e+00
1.672534772042350709e-02,1.465584457891455639e-01,1.492915395325476041e-02,-1.753463341600356926e-02,-1.418890493226749316e-01,-1.558526585527026054e+00,-3.914155522984841262e-01,2.736307032875335508e-05,-1.573230689547442163e+00,-6.716735085193317190e-01,-1.302104000184786337e+00,-9.428001978819849915e-01,0.000000000000000000e+00
2.122934995322422677e-02,1.461023395616148357e-01,1.895331706891978732e-02,-2.201783189168636176e-02,-6.398962233285317158e-02,-1.602346962299609379e+00,-4.165677666567709769e-01,2.901644512655287718e-05,-1.702615931621155099e+00,-5.582739951386671562e-01,-1.358476995537309273e+00,-9.024129312225114274e-01,0.000000000000000000e+00
2.620576438575623196e-02,1.457042911268683905e-01,2.340014585113088172e-02,-2.697423589852986081e-02,7.876894397025227534e-03,-1.637701333476903054e+00,-4.448629702717194490e-01,3.005419174860991739e-05,-1.842898476529742702e+00,-4.303063453062100363e-01,-1.418089243329063054e+00,-8.551155785068896842e-01,0.000000000000000000e+00
3.164267018674694898e-02,1.453517889696799847e-01,2.825925373182760353e-02,-3.239187081518628969e-02,7.386254548297285782e-02,-1.665911481669600125e+00,-4.751137992251765474e-01,3.053949330678826799e-05,-1.993894545308627197e+00,-2.882293787984983036e-01,-1.480950207544519115e+00,-8.011737165626061641e-01,0.000000000000000000e+00
3.752808995372865219e-02,1.450360141807377767e-01,3.352027959941612789e-02,-3.825871118026497042e-02,1.341116925310581742e-01,-1.688148024394048541e+00,-5.062765695236237651e-01,3.052961867525691778e-05,-2.155333719251046443e+00,-1.324183242947467865e-01,-1.546983629474814270e+00,-7.407684140709792642e-01,0.000000000000000000e+00
4.384997248108078727e-02,1.447507685002573929e-01,3.917289348309740266e-02,-4.456266274231213825e-02,1.887823152076353317e-01,-1.705453714877898541e+00,-5.374492724170875091e-01,3.007659473728700104e-05,-2.326882065020662527e+00,3.681112652121401596e-02,-1.616050932169458720e+00,-6.740200063299899291e-01,0.000000000000000000e+00
5.059617803392666563e-02,1.444917129751424334e-01,4.520680114821191281e-02,-5.129154711455373439e-02,2.380548097101377603e-01,-1.718755275813851791e+00,-5.678685342941044434e-01,2.922778304023619452e-05,-2.508158767968486025e+00,2.191853917466124735e-01,-1.687968092471148429e+00,-6.010052837507241508e-01,0.000000000000000000e+00
